"","y","DisputedAccountsExcluded","PublicRecordsCount","InstallmentBalance","RealEstateBalance","RevolvingBalance","PastDueAmount","MonthlyPayment","RealEstatePayment","RevolvingAvailablePercent","TotalInquiries","InquiriesDuringLast6Months","TotalTradeItems","PaidAccounts","SatisfactoryAccounts","NowDelinquentDerog","PctNegTradesNow","PctNegTradesWas","PctNegTradesTotal","WasDelinquentDerog","OldesttradeopenYearsAgo","DelinquenciesOver30Days","DelinquenciesOver60Days","DelinquenciesOver90Days","DerogCounter","SocialCount","AddressCount","SSN.years.ago","FICO2.SCORE","VantageScore3.SCORE","TIB","SSN.Missing","FICO700","FS1","FS2","FS3","FS4","FS9","FS10","FS11","FS12","FS13","FS16","FS17","FS19","FS20","FS27","BusinessRecordTimeOldest","BusinessRecordTimeNewest","BusinessActivity03Month","BusinessActivity06Month","BusinessActivity12Month","BusinessAddrCount","FirmAgeEstablished","FirmEmployeeCount","FirmReportedSales","FirmReportedEarnings","OrgLocationCount","OrgRelatedCount","OrgLegalEntityCount","OrgAddrLegalEntityCount","SOSTimeIncorporation","SOSTimeAgentChange","SOSEverDefunct","SOSStateCount","BankruptcyCount","BankruptcyCount12Month","BankruptcyCount24Month","BankruptcyTimeNewest","LienCount","LienCount12Month","LienCount24Month","LienTimeNewest","LienTimeOldest","LienDollarTotal","JudgmentCount","JudgmentCount12Month","JudgmentCount24Month","JudgmentTimeNewest","JudgmentTimeOldest","JudgmentDollarTotal","LienJudgmentDollarTotal","AssetPropertyCount","AssetPropertyStateCount","AssetPropertyLotSizeTotal","AssetPropertyAssessedTotal","AssetPropertySqFootageTotal","AssetAircraftCount","AssetWatercraftCount","UCCCount","UCCTimeNewest","UCCTimeOldest","InquiryHighRisk12Month","InquiryHighRisk03Month","InquiryCredit12Month","InquiryCredit03Month","Inquiry12Month","Inquiry03Month","InquiryConsumerAddress","InquiryConsumerPhone","InquiryConsumerAddressSSN","BusExecLinkPropertyOverlapCount","BusExecLinkBusAddrAuthRepOwned","BusExecLinkUtilityOverlapCount","BusExecLinkInquiryOverlapCount","BusExecLinkPropertyOverlapCount2","BusExecLinkBusAddrAuthRep2Owned","BusExecLinkUtilityOverlapCount2","BusExecLinkInquiryOverlapCount2","BusExecLinkPropertyOverlapCount3","BusExecLinkUtilityOverlapCount3","BusExecLinkInquiryOverlapCount3","InputAddrConsumerCount","InputAddrSourceCount","InputAddrLotSize","InputAddrAssessedTotal","InputAddrSqFootage","InputPhoneEntityCount","AssociateCount","AssociateHighCrimeAddrCount","AssociateFelonyCount","AssociateCountWithFelony","AssociateBankruptCount","AssociateCountWithBankruptcy","AssociateBankrupt1YearCount","AssociateLienCount","AssociateCountWithLien","AssociateJudgmentCount","AssociateCountWithJudgment","AssociateHighRiskAddrCount","AssociateWatchlistCount","AssociateBusinessCount","AssociateCityCount","AssociateCountyCount","InputCheckAuthRepPhone","InputCheckAuthRep2FirstName","InputCheckAuthRep2LastName","InputCheckAuthRep2Addr","InputCheckAuthRep2City","InputCheckAuthRep2State","InputCheckAuthRep2SSN","InputCheckAuthRep2Phone","VerificationBusInputName","VerificationBusInputAddr","VerificationBusInputPhone","VerificationBusInputFEIN","BusinessRecordUpdated12Month","FirmIRSRetirementPlan","FirmNonProfit","OrgParentCompany","OrgSingleLocation","SOSForeignStateFlag","BankruptcyChapter","LienType","JudgmentType","GovernmentDebarred","BusExecLinkAuthRepNameOnFile","BusExecLinkAuthRepAddrOnFile","BusExecLinkAuthRepSSNOnFile","BusExecLinkAuthRepPhoneOnFile","BusExecLinkBusNameAuthRepFirst","BusExecLinkBusNameAuthRepLast","BusExecLinkBusNameAuthRepFull","BusExecLinkAuthRepSSNBusFEIN","BusExecLinkAuthRepAddrBusAddr","BusExecLinkAuthRepPhoneBusPhone","BusExecLinkAuthRep2NameOnFile","BusExecLinkAuthRep2AddrOnFile","BusExecLinkAuthRep2PhoneOnFile","BusExecLinkAuthRep2SSNOnFile","BusExecLinkBusNameAuthRep2First","BusExecLinkBusNameAuthRep2Last","BusExecLinkBusNameAuthRep2Full","BusExecLinkAuthRep2SSNBusFEIN","BusExecLinkAuthRep2AddrBusAddr","BusExecLinkAuthRep2PhoneBusPhone","BusFEINPersonOverlap","BusFEINPersonAddrOverlap","BusFEINPersonPhoneOverlap","BusAddrPersonNameOverlap","InputAddrType","InputAddrBusinessOwned","InputPhoneProblems","InputPhoneMobile","IP224_SCORE","IP224_SCOREind","IP224Missing","HRD_SSN2","SSNAddressVariance","SecurityStatementPresent"
"2343",0,0,0,44566,71852,46758,2273,2671,1133,53,6,2,24,13,16,4,0.166666667,0.166666667,0.333333333,4,24,21,7,6,24,3,3,50,562,605,18.38630137,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,108,1,1,2,3,1,-1,-1,-1,-1,1,1,1,1,228,0,0,3,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,1,9,9,0,0,0,0,0,0,1,1,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,6,5,0,247500,3942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,3,4,2,4,3,2,2,3,3,3,2,1,1,2,2,2,2,2,2,2,2,2,3,2,1,1,1,1,1,1,1,1,1,1,3,3,3,3,2,2,2,2,54,2,1,2,1,1
"2344",1,0,0,4146,0,1420,0,300,0,97,7,3,6,3,6,0,0,0,0,0,17,0,0,0,0,4,1,16,767,741,8.712328767,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,102,3,1,3,3,3,-1,-1,-1,-1,3,1,1,1,102,0,0,1,0,0,0,-1,3,0,0,48,62,1893,0,0,0,-1,-1,-1,1892,0,0,0,-1,0,0,0,1,103,103,0,0,0,0,1,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,2,0,0,0,0,0,0,3,1,0,0,0,0,8,0,2,2,1,1,1,1,1,1,1,3,2,2,3,3,2,2,3,2,2,2,5,1,2,5,4,4,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,3,3,3,2,1,2,8,2,21,2,1,1,1,1
"2345",0,0,3,3005541,23095,1298,0,27416,1897,96,14,3,48,25,45,0,0,0.0625,0.0625,3,29,1,0,0,2,3,4,40,662,776,0.997260274,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,145,1,2,2,3,1,-1,-1,-1,-1,1,1,1,1,11,0,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,2,1,0,0,0,2,1,0,0,0,0,0,0,0,0,4,1,0,0,2,1,1,2,2,2,2,2,2,2,2,3,4,4,2,3,2,2,3,3,2,2,1,1,2,5,3,4,3,2,2,2,2,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2,3,1,2,2,2,7,2,1,1,1,1
"2346",1,0,0,0,0,67446,0,606,0,85,4,1,15,5,15,0,0,0,0,0,13,0,0,0,0,0,0,23,761,799,7.175342466,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28,2,1,1,1,1
"2347",1,0,1,55217,0,1237,0,1300,0,67,14,7,14,7,10,0,0,0.285714286,0.285714286,4,16,7,3,0,11,3,0,40,677,692,2.073972603,1,1,2,2,1,1,1,1,1,2,1,1,2,1,1,1,42,4,1,1,2,1,-1,-1,-1,-1,1,1,1,2,0,0,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,1,9,9,0,0,0,0,1,0,1,1,0,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,3,2,99441,189649,2748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,3,4,4,4,3,2,2,3,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,4,2,2,6,3,89,2,1,1,1,1
"2348",1,0,0,7429,361621,175339,0,1279,3007,4,10,3,15,10,15,0,0,0,0,0,22,0,0,0,0,2,4,20,730,697,1.008219178,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,4,1,2,3,1,-1,-1,-1,-1,1,1,1,1,11,0,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,3,4,4,2,3,2,2,3,3,2,2,1,1,2,4,2,2,2,2,2,2,2,2,3,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,2,6,3,37,2,1,1,1,1
"2349",0,0,2,63584,0,3712,0,475,0,38,5,0,9,4,8,0,0,0.111111111,0.111111111,1,24,2,0,0,0,0,1,40,661,638,9.126027397,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,108,1,1,1,1,1,-1,-1,-1,-1,2,1,1,1,108,0,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,1,19,19,0,0,0,0,0,0,1,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,5,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,3,1,1,2,1,1,1,1,1,1,1,3,4,4,4,3,2,2,3,2,2,2,1,1,2,3,4,4,3,2,2,2,2,3,3,1,1,1,1,1,1,1,1,1,1,3,3,3,2,3,2,6,3,67,2,1,1,1,1
"2350",1,0,2,43649,0,0,6973,901,0,0,10,6,8,3,5,3,0.375,0,0.375,0,24,0,0,0,21,3,3,41,627,624,6.216438356,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,28,7,1,1,1,1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,0,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,0,1,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,2,3,2,2,3,2,2,3,3,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,2,3,3,28,2,1,1,1,1
"2351",0,0,1,38162,0,2740,2020,1621,0,37,25,17,24,11,17,2,0.083333333,0.208333333,0.291666667,5,14,11,13,7,48,8,8,36,618,577,5.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,1,1,2,1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,0,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,2,3,2,2,3,2,2,3,3,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,3,3,3,3,1,2,6,3,34,1,1,1,1,1
"2352",0,0,0,84428,0,678,5240,1894,0,32,4,0,51,38,37,5,0.098039216,0.176470588,0.274509804,9,11,20,2,53,99,0,0,38,565,604,2.010958904,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,23,1,2,2,3,1,-1,-1,-1,-1,1,1,1,1,23,0,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,6,4,3746160,281800,1580,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,3,4,4,4,3,2,2,3,3,2,2,1,1,2,5,2,2,2,2,2,2,2,3,3,1,1,1,1,1,1,1,1,1,1,3,3,3,3,2,2,4,3,26,2,1,1,1,1
"2353",0,0,0,39613,0,11741,0,1564,0,14,11,0,14,3,8,1,0.071428571,0.357142857,0.428571429,5,5,26,3,2,3,0,13,7,536,534,3.156164384,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,37,5,1,1,1,1,-1,-1,-1,-1,1,1,1,1,37,0,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,1,1,1,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,6,4,15246,155610,1163,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,1,1,1,1,1,3,4,2,4,3,2,2,3,3,2,2,1,1,2,5,4,4,3,2,2,2,2,3,2,1,1,1,1,1,1,1,1,1,1,3,3,3,3,2,2,6,3,28,2,1,1,1,1
"2354",1,0,0,23333,0,19271,0,3367,0,3,16,6,9,2,8,0,0,0.111111111,0.111111111,1,16,1,0,0,0,6,13,57,643,589,1.115068493,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,169,1,2,2,3,1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,0,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,1,8,8,0,0,1,0,1,0,0,1,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,7,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,3,4,4,2,3,2,2,3,3,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,4,3,2,2,2,34,1,2,1,1,1
"2355",0,0,0,60454,195327,9300,0,1524,2062,57,8,1,29,20,28,0,0,0.034482759,0.034482759,1,18,1,1,0,0,1,1,24,726,697,2.435616438,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,28,20,1,1,1,0,-1,-1,-1,-1,1,1,1,1,28,0,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,0,0,365251,74450,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,1,1,1,1,1,1,1,3,2,2,3,2,2,2,3,3,2,2,1,1,2,5,4,4,3,2,2,2,2,3,2,1,1,1,1,1,1,1,1,1,1,3,3,3,2,3,2,3,2,72,2,1,1,1,1
"2356",0,0,0,0,0,4998,0,307,0,60,7,6,2,0,2,0,0,0,0,0,2,0,0,0,0,1,2,33,681,633,0.545205479,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9,1,1,2,3,1,-1,-1,-1,-1,1,1,1,1,9,0,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,0,-1,-1,0,0,1,0,1,0,1,0,0,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,12,3,5506,293420,2380,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,1,1,1,1,1,3,4,4,2,3,2,2,3,3,2,2,1,1,2,4,4,3,3,2,2,2,2,3,2,1,1,1,1,1,1,1,1,1,1,2,2,2,3,2,2,2,3,34,1,1,1,1,1
"2357",0,0,2,38206,350895,538,0,789,2942,0,19,10,5,1,4,1,0.2,0,0.2,0,12,0,0,0,1,3,3,48,655,585,15.3890411,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,179,1,1,1,1,0,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,0,1,0,0,73,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,0,1,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,5,4,104544,636738,4403,0,2,0,0,0,5,2,0,0,0,0,0,0,0,6,2,2,2,1,1,1,1,1,1,1,3,4,4,4,3,2,2,3,3,1,5,1,1,2,5,4,4,3,2,2,2,3,3,3,1,1,1,1,1,1,1,1,1,1,3,4,3,3,2,2,6,3,3,2,1,1,1,1
"2358",0,0,0,112405,121795,14442,4138,1515,967,28,10,4,26,8,13,6,0.230769231,0.269230769,0.5,7,13,13,5,9,62,2,3,28,563,618,7.808219178,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,93,2,2,2,3,2,-1,-1,-1,-1,5,1,1,1,93,0,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,1,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,4,0,0,0,0,1,0,0,0,2,1,0,2,1,1,1,0,0,1,1,1,2,1,1,1,1,1,1,1,3,4,4,4,3,2,2,3,2,2,2,1,1,2,5,4,4,3,2,2,2,2,3,3,1,1,1,1,1,1,1,1,1,1,3,4,3,2,1,2,3,2,91,2,1,1,1,1
"2359",0,0,0,0,817525,9543,0,263,3930,60,4,1,30,21,22,1,0.033333333,0.233333333,0.266666667,7,17,42,12,34,9,2,2,34,584,644,0.857534247,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,9,2,2,2,3,1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,0,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,2,1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,65,0,111078,3374000,56040,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,3,1,2,1,1,2,5,4,4,3,2,2,2,2,3,2,5,4,3,4,2,2,2,2,3,2,2,2,2,3,3,2,3,2,28,2,1,1,1,1
"2360",0,0,0,53278,282301,7200,1537,2437,2315,35,27,6,26,13,22,1,0.038461538,0.115384615,0.153846154,3,11,2,1,3,45,6,11,25,564,585,6.063013699,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,71,1,2,3,3,5,-1,-1,-1,-1,6,1,1,1,71,0,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,4,7,29,0,0,0,0,1,1,1,1,0,0,2,0,9,0,-1,0,2,-1,-1,-1,5,3,10539,235355,3347,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,2,2,2,2,2,2,2,2,3,4,2,4,3,2,2,3,2,2,2,1,1,2,5,4,4,3,2,2,2,2,3,2,4,4,3,4,2,2,2,2,3,2,3,3,3,3,2,2,6,3,1,2,1,1,1,1
"2361",0,1,1,167328,0,12006,1074,5119,0,26,23,7,11,0,4,1,0.090909091,0.545454545,0.636363636,6,7,3,0,0,16,3,4,40,553,523,2.646575342,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,31,27,1,1,1,0,-1,-1,-1,-1,1,1,1,1,31,0,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,1,30,30,0,0,0,0,0,0,1,0,0,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,7,2,5009,132900,1261,0,1,0,0,0,1,1,0,0,0,0,0,0,0,4,1,1,2,1,1,1,1,1,1,1,3,4,2,2,2,2,2,3,3,2,2,1,1,2,5,3,4,3,2,2,2,2,3,2,1,1,1,1,1,1,1,1,1,1,3,3,3,3,2,2,3,2,26,2,1,1,1,1
"2362",0,0,0,125660,463270,325685,0,3901,5812,10,8,3,24,14,20,0,0,0.166666667,0.166666667,4,21,6,0,0,0,3,2,22,646,657,19.4,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,239,1,2,2,5,4,-1,1,0,0,9,1,1,1,231,0,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,1,1,0,515059,3000,0,0,2,9,50,0,0,0,0,1,1,1,1,0,0,0,0,3,0,-1,0,0,-1,-1,-1,12,5,0,17040,8596,1,3,1,0,0,0,0,0,0,0,0,0,0,0,9,3,3,2,2,2,2,2,2,2,2,3,4,4,4,3,3,2,3,2,2,2,1,1,2,5,4,4,3,2,2,2,2,3,2,5,4,3,4,2,2,2,2,3,2,2,2,2,3,3,2,2,2,34,1,1,1,1,1
"2363",0,0,0,0,69888,5829,0,422,1339,66,9,5,18,6,10,1,0.055555556,0.388888889,0.444444444,7,16,15,1,1,0,0,0,27,582,603,3.690410959,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,43,4,0,0,0,1,-1,-1,-1,-1,2,1,1,1,43,43,0,1,0,0,0,-1,51,26,41,1,32,41832,0,0,0,-1,-1,-1,41831,0,0,0,-1,0,0,0,0,-1,-1,1,0,0,0,1,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,4,5,28750,98500,1068,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,1,1,1,1,1,3,4,2,4,3,2,2,3,2,2,2,5,1,2,5,3,4,3,2,2,2,2,3,2,1,1,1,1,1,1,1,1,1,1,3,3,3,3,2,2,6,3,34,2,1,1,1,1
"2364",0,0,0,0,0,20637,0,539,0,16,6,2,4,1,4,0,0,0,0,0,6,0,0,0,0,1,1,8,684,623,4.304109589,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118,1,1,1,2,1,-1,-1,-1,-1,1,1,1,1,118,0,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,3,0,1,2,1,1,1,1,1,1,1,2,3,2,2,3,2,2,3,3,2,2,1,1,2,2,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,3,3,3,2,2,2,6,3,34,1,1,1,1,1
"2365",0,0,0,18549,0,2175,12266,301,0,71,7,4,15,7,10,3,0.2,0.133333333,0.333333333,2,12,4,1,4,81,3,0,35,585,572,3.476712329,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,40,4,1,1,2,1,-1,-1,-1,-1,1,1,1,1,40,0,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,1,1,1,1,1,3,3,2,3,3,2,2,3,3,2,2,1,1,2,5,4,4,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,3,3,3,3,2,2,6,3,28,2,1,1,1,1
"2366",0,0,0,12404,336253,118927,0,1854,1943,4,12,1,30,16,26,0,0,0.133333333,0.133333333,4,10,6,0,0,0,0,1,10,610,592,2.180821918,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,2,1,2,2,1,-1,-1,-1,-1,1,1,1,1,25,0,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,0,1,1,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,7,3,11740,642029,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,3,4,2,2,3,2,2,3,3,2,2,1,1,2,2,2,2,2,2,2,2,2,3,2,1,1,1,1,1,1,1,1,1,1,3,3,3,3,2,2,6,3,28,2,1,1,1,1
"2367",0,0,0,56312,1798430,31716,0,3203,11656,7,20,4,18,11,16,0,0,0.111111111,0.111111111,2,22,3,0,0,0,4,0,33,623,617,1.816438356,1,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,257,1,4,5,5,5,-1,3,1200000,0,14,1,1,1,257,17,0,4,0,0,0,-1,5,0,1,22,60,119983,1,0,1,13,13,16118,136101,1,1,0,0,0,3,0,15,6,207,1,0,0,0,1,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,5,9,0,1590697,0,1,8,4,0,0,0,0,0,4,2,0,0,0,0,36,3,4,2,1,1,1,1,1,1,1,3,4,4,2,3,3,2,3,2,3,2,5,2,2,5,4,4,3,2,2,2,3,3,3,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,2,2,2,7,2,1,1,1,1
"2368",0,0,2,35888,155000,62237,0,2742,1005,35,5,0,22,12,22,0,0,0,0,0,47,0,0,0,0,0,0,52,680,702,17.38630137,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,207,1,1,1,1,5,-1,4,0,0,7,1,1,1,207,2,0,4,0,0,0,-1,21,0,1,21,76,399295,2,0,0,79,79,42381,441676,2,1,0,880909,0,0,0,25,5,201,0,0,1,0,1,1,1,1,0,2,1,0,0,-1,-1,-1,-1,-1,-1,-1,4,10,419918,1371270,0,1,2,0,0,0,0,0,0,2,1,0,0,0,0,14,0,1,2,1,1,1,1,1,1,1,3,4,4,4,3,2,2,3,2,3,2,5,2,2,5,4,4,3,2,2,2,3,3,2,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,3,2,2,28,2,1,1,1,1
"2369",1,0,0,29719,0,8803,0,1364,0,74,23,4,19,6,18,0,0,0.052631579,0.052631579,1,7,0,1,1,0,3,3,10,703,679,1.334246575,1,2,2,1,1,1,2,1,1,1,1,1,1,2,1,1,15,1,1,2,2,2,-1,-1,-1,-1,2,1,1,1,15,0,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,9,2,5662,127279,1666,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2,1,1,1,1,1,1,1,3,4,2,4,3,2,2,3,2,2,2,1,1,2,2,3,4,3,2,2,2,2,3,2,1,1,1,1,1,1,1,1,1,1,2,2,2,3,2,2,6,3,34,1,1,1,1,1
